id,symbol,timeframe,timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,stoch_k,stoch_d,atr_14,bb_upper_20,bb_middle_20,bb_lower_20,macd_line,macd_signal,macd_histogram,created_at,updated_at,ob_bullish_high,ob_bullish_low,ob_bearish_high,ob_bearish_low
814807,GBPUSD,H3,2018-09-20 12:00:00+00,1.32048000,1.32974000,1.32008000,1.32860000,56569.00000000,1.31582000,1.31159780,1.29517205,1.31558624,1.31400858,1.31078633,76.28829430,94.32270916,77.25493228,0.00321440,1.32249863,1.31582000,1.30914137,0.00157766,0.00158409,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814808,GBPUSD,H3,2018-09-20 15:00:00+00,1.32861000,1.32872000,1.32332000,1.32350000,47935.00000000,1.31620050,1.31205340,1.29542255,1.31758836,1.31508943,1.31148490,63.77588915,68.92430279,84.67035859,0.00367480,1.32367181,1.31620050,1.30872919,0.00249894,0.00176706,0.00073188,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814809,GBPUSD,H3,2018-09-20 18:00:00+00,1.32350000,1.32684000,1.32254000,1.32683000,21728.00000000,1.31680300,1.31253720,1.29570455,1.31849784,1.31571243,1.31195608,67.52161555,85.50796813,82.91832669,0.00379803,1.32555298,1.31680300,1.30805302,0.00278541,0.00197073,0.00081468,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814810,GBPUSD,H3,2018-09-20 21:00:00+00,1.32683000,1.32773000,1.32589000,1.32700000,31536.00000000,1.31751900,1.31296920,1.29597665,1.31977971,1.31653595,1.31253937,67.70521026,86.35458167,80.26228420,0.00383388,1.32710583,1.31751900,1.30793217,0.00324376,0.00222534,0.00101842,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814811,GBPUSD,H3,2018-09-21 00:00:00+00,1.32701000,1.32738000,1.32667000,1.32737000,7932.00000000,1.31813150,1.31342460,1.29624750,1.32089053,1.31731107,1.31310646,68.12750846,88.19721116,86.68658699,0.00369146,1.32855571,1.31813150,1.30770729,0.00357946,0.00249616,0.00108330,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814812,GBPUSD,H3,2018-09-21 03:00:00+00,1.32736000,1.32740000,1.32635000,1.32725000,11313.00000000,1.31871300,1.31387700,1.29651045,1.32188737,1.31805618,1.31366581,67.81777046,87.59960159,87.38379814,0.00347850,1.32978908,1.31871300,1.30763692,0.00383119,0.00276317,0.00106802,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814813,GBPUSD,H3,2018-09-21 06:00:00+00,1.32725000,1.32755000,1.32306000,1.32464000,18590.00000000,1.31926350,1.31426700,1.29676020,1.32271239,1.31873720,1.31419852,61.29080589,71.47651007,82.42444094,0.00330504,1.33036871,1.31926350,1.30815829,0.00397519,0.00300557,0.00096962,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814814,GBPUSD,H3,2018-09-21 09:00:00+00,1.32463000,1.32519000,1.31777000,1.31864000,46436.00000000,1.31945750,1.31456900,1.29698030,1.32300894,1.31917444,1.31460799,49.49726151,35.94922100,65.00844422,0.00338968,1.33037522,1.31945750,1.30853978,0.00383450,0.00317136,0.00066314,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814815,GBPUSD,H3,2018-09-21 12:00:00+00,1.31863000,1.31969000,1.31417000,1.31457000,42406.00000000,1.31944750,1.31475620,1.29718260,1.32233680,1.31913486,1.31476611,43.39714641,7.27383863,38.23318990,0.00367756,1.33038273,1.31944750,1.30851227,0.00320194,0.00317748,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814816,GBPUSD,H3,2018-09-21 15:00:00+00,1.31458000,1.31522000,1.30535000,1.30652000,73350.00000000,1.31902800,1.31470940,1.29734160,1.32114191,1.31879672,1.31475842,34.37375182,4.79704797,16.00670254,0.00380916,1.33120099,1.31902800,1.30685501,0.00234519,0.00301102,-0.00066583,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814817,GBPUSD,H3,2018-09-21 18:00:00+00,1.30651000,1.30951000,1.30613000,1.30764000,16284.00000000,1.31866750,1.31465860,1.29751105,1.31889238,1.31788733,1.31443535,36.35650929,9.38909389,7.15332683,0.00424208,1.33171004,1.31866750,1.30562496,0.00100505,0.00260983,-0.00160478,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814818,GBPUSD,H3,2018-09-21 21:00:00+00,1.30765000,1.30820000,1.30742000,1.30787000,3589.00000000,1.31816500,1.31459500,1.29767950,1.31716125,1.31712827,1.31416886,36.77893304,10.33210332,8.17274839,0.00418050,1.33203235,1.31816500,1.30429765,0.00003298,0.00209446,-0.00206148,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814819,GBPUSD,H3,2018-09-23 21:00:00+00,1.30783000,1.30841000,1.30732000,1.30796000,2752.00000000,1.31787300,1.31454560,1.29783985,1.31573182,1.31644247,1.31392185,36.95526966,10.70110701,10.14076807,0.00393761,1.33232914,1.31787300,1.30341686,-0.00071065,0.00153344,-0.00224409,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814820,GBPUSD,H3,2018-09-24 00:00:00+00,1.30796000,1.30875000,1.30700000,1.30853000,7121.00000000,1.31749700,1.31449040,1.29800120,1.31453616,1.31581414,1.31368805,38.13223088,13.03813038,11.35711357,0.00373421,1.33250394,1.31749700,1.30249006,-0.00127798,0.00097116,-0.00224914,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814821,GBPUSD,H3,2018-09-24 03:00:00+00,1.30853000,1.30856000,1.30737000,1.30752000,7911.00000000,1.31715400,1.31440700,1.29814695,1.31361213,1.31527457,1.31348577,36.82053061,9.28540864,11.00821535,0.00359248,1.33273292,1.31715400,1.30157508,-0.00166244,0.00044444,-0.00210688,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814822,GBPUSD,H3,2018-09-24 06:00:00+00,1.30752000,1.30839000,1.30618000,1.30824000,15878.00000000,1.31685850,1.31434220,1.29829020,1.31267488,1.31470016,1.31325182,38.44605720,12.91331546,11.74561816,0.00342087,1.33287226,1.31685850,1.30084474,-0.00202528,-0.00004950,-0.00197578,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
536620,GBPUSD,H1,2010-05-14 15:00:00+00,1.45729000,1.45872000,1.45425000,1.45553000,5172.00000000,1.45871000,1.47127560,1.48949320,1.45843929,1.46263495,1.46916058,40.74127812,42.14933706,61.24680158,0.00501011,1.46485090,1.45871000,1.45256910,-0.00419566,-0.00503004,0.00083438,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536621,GBPUSD,H1,2010-05-14 16:00:00+00,1.45554000,1.45579000,1.45069000,1.45541000,5092.00000000,1.45842600,1.47066860,1.48915370,1.45799171,1.46210866,1.46862605,40.61040615,41.31193301,45.91765527,0.00497153,1.46462545,1.45842600,1.45222655,-0.00411695,-0.00484742,0.00073047,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536622,GBPUSD,H1,2010-05-14 17:00:00+00,1.45542000,1.45620000,1.45334000,1.45597000,2122.00000000,1.45816400,1.47006940,1.48883625,1.45759452,1.46161246,1.46810777,41.55394262,45.21981856,42.89369621,0.00498071,1.46431338,1.45816400,1.45201462,-0.00401794,-0.00468152,0.00066358,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536623,GBPUSD,H1,2010-05-14 18:00:00+00,1.45585000,1.45695000,1.45461000,1.45630000,1279.00000000,1.45800000,1.46949020,1.48852420,1.45734459,1.46119450,1.46763178,42.13733049,47.52267969,44.68481042,0.00482923,1.46416451,1.45800000,1.45183549,-0.00384991,-0.00451520,0.00066529,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536624,GBPUSD,H1,2010-05-14 19:00:00+00,1.45633000,1.45769000,1.45472000,1.45586000,2228.00000000,1.45773650,1.46885020,1.48821090,1.45718389,1.46083194,1.46718740,41.54192584,44.45219819,45.73156548,0.00465143,1.46379290,1.45773650,1.45168010,-0.00364806,-0.00434177,0.00069371,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536625,GBPUSD,H1,2010-05-14 20:00:00+00,1.45596000,1.45613000,1.45298000,1.45359000,2217.00000000,1.45746450,1.46826320,1.48788615,1.45698021,1.46046365,1.46674318,38.51802801,29.64569776,40.54019188,0.00453132,1.46374846,1.45746450,1.45118054,-0.00348344,-0.00417010,0.00068666,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536626,GBPUSD,H1,2010-05-14 21:00:00+00,1.45358000,1.45485000,1.45158000,1.45399000,2431.00000000,1.45719500,1.46770460,1.48757135,1.45645864,1.45995449,1.46622737,39.35572910,32.53796095,35.54528563,0.00443266,1.46358860,1.45719500,1.45080140,-0.00349585,-0.00403525,0.00053940,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536627,GBPUSD,H1,2010-05-14 22:00:00+00,1.45359000,1.45359000,1.45346000,1.45346000,4.00000000,1.45681500,1.46712360,1.48726135,1.45607885,1.45951268,1.46574748,38.60516588,29.19117647,30.45827839,0.00434961,1.46314769,1.45681500,1.45048231,-0.00343383,-0.00391497,0.00048114,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536628,GBPUSD,H1,2010-05-16 23:00:00+00,1.45244000,1.45408000,1.45234000,1.45381000,321.00000000,1.45648350,1.46655600,1.48696110,1.45567595,1.45906433,1.46526561,39.42672203,31.76470588,31.16461444,0.00407678,1.46271578,1.45648350,1.45025122,-0.00338838,-0.00380965,0.00042127,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536629,GBPUSD,H1,2010-05-17 00:00:00+00,1.45383000,1.45387000,1.44657000,1.44772000,1633.00000000,1.45578600,1.46585420,1.48664375,1.45538888,1.45867512,1.46481637,31.52248726,6.96125908,22.63904714,0.00390987,1.46263254,1.45578600,1.44893946,-0.00328624,-0.00370497,0.00041873,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536630,GBPUSD,H1,2010-05-17 01:00:00+00,1.44769000,1.44878000,1.44277000,1.44343000,1946.00000000,1.45484100,1.46506200,1.48629275,1.45420905,1.45786363,1.46414593,27.36118930,3.24803150,13.99133215,0.00415202,1.46292013,1.45484100,1.44676187,-0.00365458,-0.00369489,0.00000000,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536631,GBPUSD,H1,2010-05-17 02:00:00+00,1.44347000,1.44447000,1.43876000,1.44086000,2453.00000000,1.45406600,1.46418500,1.48591255,1.45255074,1.45679447,1.46333354,25.21381655,8.63131936,6.28020331,0.00428473,1.46414082,1.45406600,1.44399118,-0.00424374,-0.00380466,-0.00043908,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536632,GBPUSD,H1,2010-05-17 03:00:00+00,1.44087000,1.44087000,1.42509000,1.43086000,3895.00000000,1.45252300,1.46315620,1.48548075,1.45075216,1.45561414,1.46245222,18.97387995,15.26455026,9.04796704,0.00438654,1.46623305,1.45252300,1.43881295,-0.00486198,-0.00401612,-0.00084586,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536633,GBPUSD,H1,2010-05-17 04:00:00+00,1.43085000,1.43326000,1.42861000,1.42953000,2447.00000000,1.45124350,1.46204080,1.48504755,1.44769183,1.45378050,1.46121331,18.32433944,13.20249777,12.36612246,0.00520036,1.46814923,1.45124350,1.43433777,-0.00608867,-0.00443063,-0.00165804,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536634,GBPUSD,H1,2010-05-17 05:00:00+00,1.42952000,1.43535000,1.42947000,1.43535000,2368.00000000,1.45024000,1.46104240,1.48464565,1.44489770,1.45198417,1.45997083,29.67038131,31.47239264,19.97981356,0.00516105,1.46837306,1.45024000,1.43210694,-0.00708647,-0.00496180,-0.00212467,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536635,GBPUSD,H1,2010-05-17 06:00:00+00,1.43536000,1.43633000,1.43019000,1.43465000,2947.00000000,1.44942650,1.46002960,1.48424785,1.44342882,1.45075201,1.45900531,29.14594874,29.32515337,24.66668126,0.00521240,1.46878310,1.44942650,1.43006990,-0.00732318,-0.00543408,-0.00188910,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536636,GBPUSD,H1,2010-05-17 07:00:00+00,1.43456000,1.44235000,1.43449000,1.44148000,9602.00000000,1.44877100,1.45915380,1.48388860,1.44207824,1.44955927,1.45805020,40.24418692,50.27607362,37.02453988,0.00527866,1.46827116,1.44877100,1.42927084,-0.00748103,-0.00584347,-0.00163756,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536637,GBPUSD,H1,2010-05-17 08:00:00+00,1.44148000,1.44414000,1.43592000,1.43720000,10442.00000000,1.44771350,1.45815480,1.48351125,1.44198620,1.44896080,1.45740039,36.39684454,37.14723926,38.91615542,0.00546304,1.46731475,1.44771350,1.42811225,-0.00697460,-0.00606970,-0.00090490,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536638,GBPUSD,H1,2010-05-17 09:00:00+00,1.43720000,1.44330000,1.43615000,1.44177000,10084.00000000,1.44670200,1.45721680,1.48315305,1.44124986,1.44808963,1.45660821,42.69622745,53.73711340,47.05347543,0.00565996,1.46531277,1.44670200,1.42809123,-0.00683977,-0.00622371,-0.00061606,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536639,GBPUSD,H1,2010-05-17 10:00:00+00,1.44177000,1.44540000,1.44046000,1.44096000,9184.00000000,1.44588650,1.45633800,1.48280385,1.44132988,1.44762151,1.45602632,41.90403859,53.32661290,48.07032186,0.00576640,1.46399612,1.44588650,1.42777688,-0.00629163,-0.00623729,-0.00005434,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536640,GBPUSD,H1,2010-05-17 11:00:00+00,1.44101000,1.44353000,1.43859000,1.43936000,8390.00000000,1.44507800,1.45557860,1.48243685,1.44127298,1.44712807,1.45543549,40.31291796,49.22387030,52.09586554,0.00570737,1.46283365,1.44507800,1.42732235,-0.00585509,-0.00616085,0.00030576,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536641,GBPUSD,H1,2010-05-17 12:00:00+00,1.43936000,1.44682000,1.43896000,1.44622000,9170.00000000,1.44461850,1.45499880,1.48209715,1.44097867,1.44655265,1.45480508,49.21639372,72.88720248,58.47922856,0.00565256,1.46174536,1.44461850,1.42749164,-0.00557398,-0.00604348,0.00046950,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536642,GBPUSD,H1,2010-05-17 13:00:00+00,1.44622000,1.44673000,1.44063000,1.44126000,9736.00000000,1.44388300,1.45428260,1.48173410,1.44178503,1.44652801,1.45446841,44.09476059,56.18485059,59.43197446,0.00581023,1.46024302,1.44388300,1.42752298,-0.00474298,-0.00578338,0.00104040,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536643,GBPUSD,H1,2010-05-17 14:00:00+00,1.44126000,1.45096000,1.44111000,1.44487000,11656.00000000,1.44331150,1.45364400,1.48139265,1.44170426,1.44613779,1.45395043,48.31083622,76.45921917,68.51042408,0.00583093,1.45866409,1.44331150,1.42795891,-0.00443353,-0.00551341,0.00107988,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536644,GBPUSD,H1,2010-05-17 15:00:00+00,1.44487000,1.44852000,1.44277000,1.44298000,11762.00000000,1.44266750,1.45309980,1.48103630,1.44219129,1.44604388,1.45359433,46.34043237,69.15345961,67.26584312,0.00611800,1.45690029,1.44266750,1.42843471,-0.00385258,-0.00518124,0.00132866,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536645,GBPUSD,H1,2010-05-17 16:00:00+00,1.44289000,1.44392000,1.43837000,1.43858000,10948.00000000,1.44191700,1.45245520,1.48064510,1.44231263,1.44581693,1.45317809,42.04146552,52.14534210,65.91934029,0.00609172,1.45532597,1.44191700,1.42850803,-0.00350429,-0.00484585,0.00134156,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536646,GBPUSD,H1,2010-05-17 17:00:00+00,1.43863000,1.44237000,1.43620000,1.44231000,9978.00000000,1.44133300,1.45194960,1.48029160,1.44173838,1.44528086,1.45260561,46.56685142,61.29753915,60.86544695,0.00605302,1.45355248,1.44133300,1.42911352,-0.00354247,-0.00458517,0.00104270,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536647,GBPUSD,H1,2010-05-17 18:00:00+00,1.44251000,1.44636000,1.44131000,1.44632000,2692.00000000,1.44097600,1.45156280,1.47994615,1.44182632,1.44506079,1.45220186,50.99665223,78.40856212,63.95048112,0.00606138,1.45212800,1.44097600,1.42982400,-0.00323447,-0.00431503,0.00108056,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536648,GBPUSD,H1,2010-05-17 19:00:00+00,1.44635000,1.44873000,1.44559000,1.44791000,2847.00000000,1.44068100,1.45116500,1.47960795,1.44251766,1.44515407,1.45197120,52.67208960,85.31535869,75.00715332,0.00598914,1.45071558,1.44068100,1.43064642,-0.00263641,-0.00397931,0.00134290,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536649,GBPUSD,H1,2010-05-17 20:00:00+00,1.44785000,1.44970000,1.44518000,1.44744000,3030.00000000,1.44066700,1.45074860,1.47926805,1.44334725,1.44535821,1.45181194,52.10497987,78.62780814,80.78390965,0.00578563,1.45066297,1.44066700,1.43067103,-0.00201096,-0.00358564,0.00157468,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
536650,GBPUSD,H1,2010-05-17 21:00:00+00,1.44745000,1.44920000,1.44712000,1.44732000,1545.00000000,1.44086150,1.45041940,1.47894290,1.44397690,1.44551242,1.45164049,51.95118210,75.79787234,79.91367972,0.00569523,1.45121011,1.44086150,1.43051289,-0.00153551,-0.00317561,0.00164010,2026-02-06 12:35:50.228419+00,2026-02-07 16:20:35.969281+00,,,,
741745,GBPUSD,H6,2015-05-08 18:00:00+00,1.54524000,1.54748000,1.54344000,1.54426000,3102.00000000,1.52439900,1.52359300,1.49756225,1.53240977,1.52672647,1.52021146,68.98199469,80.92330239,81.77171052,0.00827217,1.54888994,1.52439900,1.49990806,0.00568329,0.00268786,0.00299543,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741746,GBPUSD,H6,2015-05-10 18:00:00+00,1.54484000,1.54541000,1.54467000,1.54515000,171.00000000,1.52586200,1.52444160,1.49762115,1.53423288,1.52802525,1.52115454,69.60278808,81.29224115,82.07401436,0.00796987,1.55160855,1.52586200,1.50011545,0.00620762,0.00339181,0.00281581,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741747,GBPUSD,H6,2015-05-11 00:00:00+00,1.54522000,1.54530000,1.54045000,1.54145000,10387.00000000,1.52734650,1.52525460,1.49769620,1.53591244,1.52929375,1.52209554,63.87894939,71.28953771,77.83502708,0.00748274,1.55309322,1.52734650,1.50159978,0.00661868,0.00403718,0.00258150,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741748,GBPUSD,H6,2015-05-11 06:00:00+00,1.54143000,1.54511000,1.53925000,1.54464000,9012.00000000,1.52900200,1.52605680,1.49778765,1.53676437,1.53019422,1.52285454,66.44130529,79.91349013,77.49842300,0.00729468,1.55472575,1.52900200,1.50327825,0.00657015,0.00454377,0.00202638,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741749,GBPUSD,H6,2015-05-11 12:00:00+00,1.54464000,1.55938000,1.54435000,1.55917000,29884.00000000,1.53134700,1.52712820,1.49795950,1.53797600,1.53126427,1.52370887,75.10422581,99.51060359,83.57121048,0.00719221,1.55901910,1.53134700,1.50367490,0.00671173,0.00497736,0.00173437,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741750,GBPUSD,H6,2015-05-11 18:00:00+00,1.55917000,1.56120000,1.55754000,1.55839000,21782.00000000,1.53369300,1.52822600,1.49812485,1.54123662,1.53333137,1.52509951,73.99988283,93.71786273,91.04731882,0.00775205,1.56217064,1.53369300,1.50521536,0.00790525,0.00556294,0.00234231,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741751,GBPUSD,H6,2015-05-12 00:00:00+00,1.55839000,1.55880000,1.55629000,1.55695000,13322.00000000,1.53595350,1.52912340,1.49829585,1.54387560,1.53518756,1.52640501,71.89799775,90.49854684,94.57567105,0.00745976,1.56427888,1.53595350,1.50762812,0.00868804,0.00618796,0.00250008,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741752,GBPUSD,H6,2015-05-12 06:00:00+00,1.55689000,1.56919000,1.55565000,1.56832000,32333.00000000,1.53849450,1.53014180,1.49851190,1.54588705,1.53679959,1.52760286,77.36491725,98.34977238,94.18872732,0.00710621,1.56879157,1.53849450,1.50819743,0.00908745,0.00676786,0.00231959,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741753,GBPUSD,H6,2015-05-12 12:00:00+00,1.56831000,1.57096000,1.56407000,1.56817000,39842.00000000,1.54103550,1.53113420,1.49872870,1.54933827,1.53913444,1.52919961,77.15167843,94.85334809,94.56722244,0.00756576,1.57232119,1.54103550,1.50974981,0.01020383,0.00745505,0.00274878,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741754,GBPUSD,H6,2015-05-12 18:00:00+00,1.56815000,1.57073000,1.56629000,1.56679000,20332.00000000,1.54335150,1.53211640,1.49897420,1.55223546,1.54128522,1.53072786,75.10080293,91.65833167,94.95381738,0.00751749,1.57505970,1.54335150,1.51164330,0.01095024,0.00815409,0.00279615,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741755,GBPUSD,H6,2015-05-13 00:00:00+00,1.56688000,1.56829000,1.56591000,1.56755000,5954.00000000,1.54582400,1.53312440,1.49928140,1.55447462,1.54317446,1.53214206,75.48726325,90.40517727,92.30561901,0.00729767,1.57697754,1.54582400,1.51467046,0.01130016,0.00878330,0.00251686,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741756,GBPUSD,H6,2015-05-13 06:00:00+00,1.56756000,1.57458000,1.56487000,1.56575000,21721.00000000,1.54788250,1.53417280,1.49959350,1.55648622,1.54498006,1.53353061,72.61267530,77.45148110,86.50499668,0.00694641,1.57858659,1.54788250,1.51717841,0.01150616,0.00932787,0.00217829,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741757,GBPUSD,H6,2015-05-13 12:00:00+00,1.56570000,1.57683000,1.56333000,1.57460000,33695.00000000,1.55039550,1.53519900,1.49993725,1.55791141,1.54651857,1.53479411,77.20820783,94.61482734,87.49049523,0.00714381,1.58120776,1.55039550,1.51958324,0.01139284,0.00974086,0.00165198,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741758,GBPUSD,H6,2015-05-13 18:00:00+00,1.57462000,1.57530000,1.57276000,1.57375000,20262.00000000,1.55288250,1.53621740,1.50027210,1.56047889,1.54859868,1.53635513,75.89105204,91.80415114,87.95681986,0.00759782,1.58279073,1.55288250,1.52297427,0.01188021,0.01016873,0.00171148,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
741759,GBPUSD,H6,2015-05-14 00:00:00+00,1.57376000,1.57570000,1.57283000,1.57537000,4934.00000000,1.55546350,1.53726520,1.50059365,1.56252060,1.55046174,1.53782159,76.70666863,96.11495476,94.17797775,0.00723655,1.58373456,1.55546350,1.52719244,0.01205886,0.01054676,0.00151210,2026-02-06 12:41:14.06939+00,2026-02-08 12:12:09.996248+00,,,,
